,id,tstamp,srccomputer,computerresolved,redteam
2457,533146,769362,C18367,C5030,
2458,533147,769363,C22269,C706,
2459,533148,769364,C21524,C1685,
2460,533149,769365,C19622,C1707,
2461,533150,769365,C22796,C1707,
2462,533151,769366,C8431,C2109,
2463,533152,769366,C894,C5030,
2464,533153,769367,C3380,C22841,
2465,533154,769367,C8431,C612,
2466,533155,769368,C843,C1685,
2467,533156,769369,C22269,C706,
2468,533157,769369,C4983,C612,
2469,533158,769369,C6857,C1707,
2470,533159,769371,C3380,C22841,
2471,533160,769373,C20097,C1685,
2472,533161,769374,C16397,C457,
2473,533162,769374,C3869,C706,
2474,533163,769375,C16397,C457,
2475,533164,769375,C6758,C1685,
2476,533165,769376,C19308,C1685,
2477,533166,769376,C22269,C706,
2478,533167,769377,C16397,C586,
2479,533168,769377,C2492,C457,
2480,533169,769378,C16397,C586,
2481,533170,769378,C194,C1685,
2482,533171,769379,C14014,C1685,
2483,533172,769379,C15498,C5030,
2484,533173,769379,C16397,C528,
2485,533174,769380,C15207,C1707,
2486,533175,769380,C461,C457,
2487,533176,769381,C16397,C612,
2488,533177,769382,C22269,C706,
2489,533178,769382,C4600,C359,
2490,533179,769382,C461,C457,
2491,533180,769383,C22027,C1707,
2492,533181,769384,C16397,C586,
2493,533182,769385,C13303,C5030,
2494,533183,769385,C16397,C529,
2495,533184,769386,C2472,C706,
2496,533185,769389,C22269,C706,
2497,533186,769390,C4412,C706,
2498,533187,769392,C15450,C5030,
2499,533188,769394,C4600,C1707,
2500,533189,769396,C22269,C706,
2501,533190,769398,C21428,C1685,
2502,533191,769399,C4515,C706,
2503,533192,769400,C3021,C586,
2504,533193,769402,C22269,C706,
2505,533194,769403,C16397,C529,
2506,533195,769404,C15445,C1685,
2507,533196,769404,C16397,C457,
2508,533197,769405,C16397,C612,
2509,533198,769406,C16397,C2109,
2510,533199,769407,C16397,C586,
2511,533200,769408,C6758,C1685,
2512,533201,769409,C16397,C625,
2513,533202,769409,C22269,C706,
2514,533203,769409,C4616,C706,
2515,533204,769410,C16397,C1065,
2516,533205,769411,C16811,C1707,
2517,533206,769413,C20285,C231,
2518,533207,769414,C608,C5030,
2519,533208,769415,C22269,C706,
2520,533209,769417,C15615,C1065,
2521,533210,769418,C21527,C706,
2522,533211,769418,C992,C1707,
2523,533212,769420,C14519,C5030,
2524,533213,769422,C24806,C1685,
2525,533214,769422,C2908,C5030,
2526,533215,769423,C20754,C1707,
2527,533216,769423,C4377,C5030,
2528,533217,769425,C21524,C706,
2529,533218,769427,C10529,C231,
2530,533219,769429,C3380,C22841,
2531,533220,769431,C12541,C706,
2532,533221,769432,C16397,C1065,
2533,533222,769432,C2548,C706,
2534,533223,769432,C3380,C22841,
2535,533224,769433,C16397,C528,
2536,533225,769434,C14818,C5030,
2537,533226,769434,C16397,C625,
2538,533227,769434,C814,C5030,
2539,533228,769435,C16397,C529,
2540,533229,769437,C16397,C529,
2541,533230,769437,C2492,C457,
2542,533231,769439,C16397,C586,
2543,533232,769440,C16397,C612,
2544,533233,769440,C366,C5030,
2545,533234,769442,C22269,C586,
2546,533235,769442,C8958,C1707,
2547,533236,769443,C19131,C1685,
2548,533237,769445,C14993,C706,
2549,533238,769446,C12845,C706,
2550,533239,769448,C15001,C1707,
2551,533240,769450,C12318,C5030,
2552,533241,769453,C4559,C5030,
2553,533242,769456,C3451,C5030,
2554,533243,769456,C375,C1707,
2555,533244,769457,C20170,C1685,
2556,533245,769458,C14229,C5030,
2557,533246,769461,C16397,C612,
2558,533247,769461,C2229,C706,
2559,533248,769461,C2769,C1707,
2560,533249,769462,C21302,C706,
2561,533250,769463,C16397,C457,
2562,533251,769463,C17055,C706,
2563,533252,769464,C16397,C2109,
2564,533253,769464,C4722,C1685,
2565,533254,769465,C16397,C529,
2566,533255,769466,C16397,C528,
2567,533256,769469,C16397,C2109,
2568,533257,769470,C16397,C2109,
2569,533258,769471,C4914,C5030,
2570,533259,769476,C2303,C5030,
2571,533260,769477,C19,C1685,
2572,533261,769477,C3664,C706,
2573,533262,769478,C20285,C5030,
2574,533263,769479,C16168,C359,
2575,533264,769479,C608,C529,
2576,533265,769483,C14494,C5030,
2577,533266,769483,C4254,C1685,
2578,533267,769485,C1653,C706,
2579,533268,769486,C831,C706,
2580,533269,769487,C18228,C1685,
2581,533270,769488,C14122,C5030,
2582,533271,769488,C18228,C1707,
2583,533272,769490,C23931,C1208,
2584,533273,769490,C23931,C23931,
2585,533274,769490,C2683,C1707,
2586,533275,769491,C16397,C2109,
2587,533276,769491,C3380,C22841,
2588,533277,769492,C16397,C529,
2589,533278,769493,C16397,C467,
2590,533279,769493,C3380,C22841,
2591,533280,769493,C6689,C529,
2592,533281,769495,C16397,C529,
2593,533282,769496,C1936,C1944,
2594,533283,769497,C2492,C457,
2595,533284,769498,C11142,C706,
2596,533285,769499,C16397,C625,
2597,533286,769500,C16397,C457,
2598,533287,769502,C1191,C419,
2599,533288,769502,C18184,C18184,
2600,533289,769503,C5154,C1685,
2601,533290,769505,C15303,C586,
2602,533291,769507,C5794,C5030,
2603,533292,769508,C14014,C1707,
2604,533293,769509,C15003,C1707,
2605,533294,769511,C4367,C5030,
2606,533295,769513,C15722,C359,
2607,533296,769514,C15615,C1707,
2608,533297,769516,C21915,C4222,
2609,533298,769517,C9426,C706,
2610,533299,769518,C17023,C1707,
2611,533300,769519,C20515,C1685,
2612,533301,769520,C15618,C1707,
2613,533302,769520,C16397,C625,
2614,533303,769520,C9627,C706,
2615,533304,769521,C16397,C528,
2616,533305,769524,C16397,C1065,
2617,533306,769525,C16397,C457,
2618,533307,769526,C15303,C1707,
2619,533308,769526,C18174,C2174,
2620,533309,769526,C2492,C457,
2621,533310,769527,C16397,C457,
2622,533311,769528,C13023,C1685,
2623,533312,769529,C16397,C529,
2624,533313,769529,C20122,C1685,
2625,533314,769530,C16397,C457,
2626,533315,769530,C20122,C1707,
2627,533316,769534,C13667,C5030,
2628,533317,769537,C22052,C5588,
2629,533318,769538,C13303,C1707,
2630,533319,769540,C16168,C1685,
2631,533320,769543,C22027,C1707,
2632,533321,769547,C1624,C5030,
2633,533322,769547,C3380,C22139,
2634,533323,769547,C3380,C25295,
2635,533324,769547,C3380,C5728,
2636,533325,769549,C16397,C467,
2637,533326,769549,C881,C706,
2638,533327,769550,C16397,C586,
2639,533328,769552,C12147,C1707,
2640,533329,769553,C16397,C528,
2641,533330,769553,C3380,C22841,
2642,533331,769554,C3380,C22841,
2643,533332,769555,C16397,C2109,
2644,533333,769555,C3380,C22841,
2645,533334,769556,C13431,C5030,
2646,533335,769556,C16397,C528,
2647,533336,769558,C16397,C467,
2648,533337,769558,C20091,C706,
2649,533338,769558,C2492,C457,
2650,533339,769559,C14993,C529,
2651,533340,769559,C16397,C2109,
2652,533341,769560,C2472,C5030,
2653,533342,769562,C21235,C706,
2654,533343,769562,C22253,C2174,
2655,533344,769568,C17023,C359,
2656,533345,769569,C21676,C1707,
2657,533346,769569,C3235,C1685,
2658,533347,769570,C1796,C1685,
2659,533348,769573,C6937,C1065,
2660,533349,769574,C5323,C5030,
2661,533350,769576,C21782,C1707,
2662,533351,769579,C16397,C1065,
2663,533352,769580,C16397,C528,
2664,533353,769581,C14993,C467,
2665,533354,769582,C16397,C2109,
2666,533355,769583,C16397,C457,
2667,533356,769584,C16397,C529,
2668,533357,769585,C18174,C706,
2669,533358,769586,C16397,C586,
2670,533359,769586,C315,C1685,
2671,533360,769586,C7489,C706,
2672,533361,769588,C7489,C706,
2673,533362,769589,C16397,C467,
2674,533363,769590,C16397,C457,
2675,533364,769590,C7489,C706,
2676,533365,769592,C21739,C1685,
2677,533366,769593,C8958,C528,
2678,533367,769594,C7489,C706,
2679,533368,769594,C8958,C1065,
2680,533369,769595,C15218,C1707,
2681,533370,769596,C768,C1685,
2682,533371,769600,C3235,C706,
2683,533372,769601,C461,C528,
2684,533373,769602,C461,C1065,
2685,533374,769604,C16397,C529,
2686,533375,769604,C1823,C245,
2687,533376,769604,C461,C2109,
2688,533377,769604,C461,C612,
2689,533378,769605,C806,C1685,
2690,533379,769606,C453,C1685,
2691,533380,769608,C14483,C1707,
2692,533381,769608,C16397,C625,
2693,533382,769609,C16397,C625,
2694,533383,769611,C16397,C625,
2695,533384,769612,C16397,C586,
2696,533385,769613,C14917,C1707,
2697,533386,769613,C16397,C2109,
2698,533387,769614,C14700,C5030,
2699,533388,769615,C16397,C1685,
2700,533389,769615,C16397,C457,
2701,533390,769615,C3380,C22841,
2702,533391,769616,C21176,C1707,
2703,533392,769617,C14804,C1707,
2704,533393,769617,C15095,C5030,
2705,533394,769617,C3380,C22841,
2706,533395,769618,C13948,C5030,
2707,533396,769618,C2492,C457,
2708,533397,769621,C16397,C1707,
2709,533398,769621,C22246,C1685,
2710,533399,769621,C22246,C1707,
2711,533400,769621,C6758,C706,
2712,533401,769622,C20000,C1707,
2713,533402,769627,C24954,C24954,
2714,533403,769627,C4271,C5030,
2715,533404,769627,C843,C5030,
2716,533405,769628,C18700,C5030,
2717,533406,769629,C13667,C1685,
2718,533407,769629,C9870,C1685,
2719,533408,769629,C9870,C1707,
2720,533409,769630,C5778,C467,
2721,533410,769633,C2320,C467,
2722,533411,769634,C14296,C1707,
2723,533412,769637,C16397,C1065,
2724,533413,769638,C16397,C467,
2725,533414,769640,C16397,C625,
2726,533415,769641,C16397,C586,
2727,533416,769642,C16397,C1065,
2728,533417,769643,C7863,C1707,
2729,533418,769644,C15628,C5030,
2730,533419,769644,C16397,C1065,
2731,533420,769645,C12716,C1707,
2732,533421,769645,C16397,C625,
2733,533422,769655,C3143,C706,
2734,533423,769656,C5111,C5030,
2735,533424,769658,C1453,C706,
2736,533425,769659,C154,C586,
2737,533426,769659,C154,C612,
2738,533427,769662,C3587,C5030,
2739,533428,769662,C8431,C612,
2740,533429,769664,C16397,C625,
2741,533430,769665,C15180,C5030,
2742,533431,769665,C409,C529,
2743,533432,769665,C461,C457,
2744,533433,769665,C461,C529,
2745,533434,769666,C16397,C706,
2746,533435,769666,C1928,C586,
2747,533436,769666,C2989,C706,
2748,533437,769667,C16397,C467,
2749,533438,769667,C461,C586,
2750,533439,769668,C16397,C457,
2751,533440,769668,C3122,C5030,
2752,533441,769668,C461,C1065,
2753,533442,769669,C16397,C612,
2754,533443,769670,C16397,C625,
2755,533444,769671,C16397,C528,
2756,533445,769672,C5279,C5030,
2757,533446,769674,C16397,C529,
2758,533447,769674,C17611,C1685,
2759,533448,769674,C20515,C706,
2760,533449,769675,C16397,C612,
2761,533450,769675,C2517,C3761,
2762,533451,769676,C3380,C22841,
2763,533452,769677,C3380,C22841,
2764,533453,769678,C16397,C586,
2765,533454,769678,C2492,C457,
2766,533455,769679,C3021,C2436,
2767,533456,769681,C21300,C5136,
2768,533457,769681,C549,C586,
2769,533458,769683,C194,C706,
2770,533459,769685,C3165,C529,
2771,533460,769685,C3165,C706,
2772,533461,769687,C22269,C586,
2773,533462,769688,C14445,C5030,
2774,533463,769690,C3616,C706,
2775,533464,769690,C4081,C706,
2776,533465,769691,C3238,C1685,
2777,533466,769692,C14646,C1685,
2778,533467,769692,C14646,C1707,
2779,533468,769693,C608,C1685,
2780,533469,769696,C16397,C467,
2781,533470,769697,C16397,C467,
2782,533471,769698,C16397,C612,
2783,533472,769699,C16397,C625,
2784,533473,769701,C16397,C1065,
2785,533474,769703,C16397,C528,
2786,533475,769704,C16397,C359,
2787,533476,769705,C16397,C457,
2788,533477,769707,C12547,C1685,
2789,533478,769708,C4515,C1685,
2790,533479,769709,C4377,C706,
2791,533480,769710,C17969,C1685,
2792,533481,769710,C23722,C5782,
2793,533482,769711,C14179,C1685,
2794,533483,769711,C154,C706,
2795,533484,769711,C16397,C231,
2796,533485,769716,C13431,C706,
2797,533486,769717,C2321,C5030,
2798,533487,769718,C17611,C5030,
2799,533488,769719,C2749,C706,
2800,533489,769720,C22269,C706,
2801,533490,769720,C9627,C1707,
2802,533491,769725,C11885,C706,
2803,533492,769725,C16397,C586,
2804,533493,769725,C3122,C706,
2805,533494,769725,C3380,C22841,
2806,533495,769726,C16397,C457,
2807,533496,769727,C1823,C3331,
2808,533497,769728,C16397,C528,
2809,533498,769729,C16397,C528,
2810,533499,769729,C23722,C5782,
2811,533500,769730,C23722,C5782,
2812,533501,769730,C5763,C1107,
2813,533502,769731,C16397,C457,
2814,533503,769731,C21302,C1707,
2815,533504,769732,C16397,C1065,
2816,533505,769732,C23722,C5782,
2817,533506,769734,C16397,C529,
2818,533507,769734,C23722,C5782,
2819,533508,769734,C4254,C5030,
2820,533509,769735,C16397,C467,
2821,533510,769736,C1936,C2079,
2822,533511,769736,C23722,C5782,
2823,533512,769737,C1936,C2079,
2824,533513,769738,C23722,C5782,
2825,533514,769738,C2492,C457,
2826,533515,769739,C3044,C5030,
2827,533516,769739,C3380,C22841,
2828,533517,769741,C22024,C5030,
2829,533518,769741,C23722,C5782,
2830,533519,769742,C23722,C5782,
2831,533520,769743,C18179,C1707,
2832,533521,769744,C14439,C706,
2833,533522,769744,C23722,C5782,
2834,533523,769745,C23722,C5782,
2835,533524,769746,C15556,C1707,
2836,533525,769746,C23722,C5782,
2837,533526,769747,C22796,C5640,
2838,533527,769747,C23722,C5782,
2839,533528,769748,C23722,C5782,
2840,533529,769749,C23722,C5782,
2841,533530,769751,C23722,C5782,
2842,533531,769754,C17835,C5030,
2843,533532,769755,C16397,C612,
2844,533533,769756,C16397,C612,
2845,533534,769758,C16397,C2109,
2846,533535,769758,C23722,C5782,
2847,533536,769759,C14907,C1707,
2848,533537,769759,C22269,C1685,
2849,533538,769759,C23722,C5782,
2850,533539,769760,C14445,C1685,
2851,533540,769760,C16397,C529,
2852,533541,769761,C16397,C457,
2853,533542,769761,C23722,C5782,
2854,533543,769761,C25559,C1685,
2855,533544,769761,C25559,C1707,
2856,533545,769763,C16397,C612,
2857,533546,769763,C23722,C5782,
2858,533547,769765,C16397,C2109,
2859,533548,769765,C21224,C706,
2860,533549,769765,C23722,C5782,
2861,533550,769766,C14014,C1685,
2862,533551,769767,C23722,C5782,
2863,533552,769770,C23722,C5782,
2864,533553,769771,C15609,C231,
2865,533554,769772,C21678,C706,
2866,533555,769774,C2320,C4222,
2867,533556,769775,C1295,C1707,
2868,533557,769775,C23722,C5782,
2869,533558,769778,C23722,C5782,
2870,533559,769779,C23722,C5782,
2871,533560,769779,C515,C5030,
2872,533561,769782,C22052,C5588,
2873,533562,769782,C23722,C5782,
2874,533563,769783,C23722,C5782,
2875,533564,769784,C11161,C1707,
2876,533565,769784,C16397,C1065,
2877,533566,769785,C16397,C528,
2878,533567,769788,C16397,C625,
2879,533568,769788,C2893,C706,
2880,533569,769789,C21678,C2174,
2881,533570,769790,C16397,C529,
2882,533571,769793,C3374,C1707,
2883,533572,769794,C16397,C586,
2884,533573,769795,C16397,C457,
2885,533574,769795,C21915,C1685,
2886,533575,769798,C14917,C706,
2887,533576,769798,C2492,C457,
2888,533577,769798,C3380,C22841,
2889,533578,769801,C22796,C5588,
2890,533579,769801,C3380,C22841,
2891,533580,769802,C7489,C706,
2892,533581,769804,C16397,C359,
2893,533582,769804,C7489,C706,
2894,533583,769806,C7489,C706,
2895,533584,769807,C5461,C5030,
2896,533585,769808,C12406,C1707,
2897,533586,769808,C4254,C743,
2898,533587,769811,C7489,C706,
2899,533588,769812,C1327,C612,
2900,533589,769813,C1327,C612,
2901,533590,769813,C15207,C706,
2902,533591,769813,C16397,C529,
2903,533592,769814,C16397,C467,
2904,533593,769815,C1327,C612,
2905,533594,769815,C16397,C586,
2906,533595,769816,C16397,C457,
2907,533596,769816,C3694,C706,
2908,533597,769817,C16397,C1065,
2909,533598,769817,C21535,C5736,
2910,533599,769818,C1300,C706,
2911,533600,769818,C14445,C706,
2912,533601,769819,C1327,C612,
2913,533602,769819,C16397,C586,
2914,533603,769820,C16397,C2109,
2915,533604,769820,C19308,C706,
2916,533605,769820,C2159,C5030,
2917,533606,769826,C2492,C457,
2918,533607,769826,C354,C706,
2919,533608,769828,C20165,C2303,
2920,533609,769833,C16168,C359,
2921,533610,769838,C22798,C5588,
2922,533611,769840,C5934,C706,
2923,533612,769841,C21678,C231,
2924,533613,769841,C2480,C5030,
2925,533614,769843,C16397,C2109,
2926,533615,769843,C24608,C24608,
2927,533616,769844,C16397,C586,
2928,533617,769844,C2626,C706,
2929,533618,769845,C14343,C1707,
2930,533619,769845,C16397,C1065,
2931,533620,769845,C17286,C706,
2932,533621,769845,C5785,C528,
2933,533622,769845,C5785,C529,
2934,533623,769846,C16397,C529,
2935,533624,769847,C16397,C2109,
2936,533625,769847,C5785,C529,
2937,533626,769848,C3143,C1685,
2938,533627,769850,C16397,C2109,
2939,533628,769851,C13287,C706,
2940,533629,769851,C16397,C1065,
2941,533630,769852,C14678,C1707,
2942,533631,769855,C5176,C5030,
2943,533632,769856,C3198,C706,
2944,533633,769858,C2492,C457,
2945,533634,769859,C3380,C22841,
2946,533635,769860,C4651,C1707,
2947,533636,769862,C806,C5030,
2948,533637,769863,C3380,C22841,
2949,533638,769864,C13583,C5030,
2950,533639,769868,C15767,C1707,
2951,533640,769869,C5785,C2109,
2952,533641,769870,C5785,C529,
2953,533642,769871,C2683,C5030,
2954,533643,769872,C11885,C5030,
2955,533644,769872,C16397,C528,
2956,533645,769873,C16397,C529,
2957,533646,769873,C4015,C706,
2958,533647,769875,C16397,C529,
2959,533648,769876,C16397,C529,
2960,533649,769877,C16397,C467,
2961,533650,769877,C5785,C529,
2962,533651,769877,C6442,C1707,
2963,533652,769878,C5785,C529,
2964,533653,769878,C6442,C1707,
2965,533654,769879,C16397,C529,
2966,533655,769879,C5785,C529,
2967,533656,769880,C16397,C457,
2968,533657,769880,C5785,C529,
2969,533658,769881,C16397,C612,
2970,533659,769887,C16242,C1685,
2971,533660,769888,C20515,C612,
2972,533661,769889,C22027,C706,
2973,533662,769889,C4835,C1707,
2974,533663,769893,C15111,C359,
2975,533664,769895,C14014,C1707,
2976,533665,769901,C16397,C625,
2977,533666,769902,C16397,C528,
2978,533667,769903,C5785,C529,
2979,533668,769904,C12347,C1707,
2980,533669,769904,C14903,C706,
2981,533670,769904,C16397,C528,
2982,533671,769904,C5785,C529,
2983,533672,769905,C16397,C2109,
2984,533673,769905,C5785,C529,
2985,533674,769906,C4643,C231,
2986,533675,769906,C5785,C529,
2987,533676,769907,C16397,C528,
2988,533677,769907,C19393,C1707,
2989,533678,769907,C5785,C529,
2990,533679,769908,C16397,C2109,
2991,533680,769908,C5785,C529,
2992,533681,769909,C19782,C1685,
2993,533682,769909,C5785,C529,
2994,533683,769910,C16397,C612,
2995,533684,769910,C19782,C1707,
2996,533685,769910,C5785,C529,
2997,533686,769911,C16397,C625,
2998,533687,769911,C5785,C529,
2999,533688,769912,C5785,C529,
3000,533689,769913,C315,C5030,
3001,533690,769913,C5785,C529,
3002,533691,769914,C5785,C529,
3003,533692,769916,C337,C5030,
3004,533693,769917,C15285,C5030,
3005,533694,769918,C2492,C457,
3006,533695,769918,C5785,C529,
3007,533696,769919,C5785,C529,
3008,533697,769920,C1754,C706,
3009,533698,769920,C17611,C706,
3010,533699,769920,C3380,C22841,
3011,533700,769920,C5785,C529,
3012,533701,769921,C5785,C529,
3013,533702,769921,C657,C229,
3014,533703,769922,C1300,C528,
3015,533704,769922,C5785,C529,
3016,533705,769924,C5785,C529,
3017,533706,769925,C3380,C22841,
3018,533707,769925,C5785,C529,
3019,533708,769926,C5785,C529,
3020,533709,769927,C5461,C706,
3021,533710,769930,C16397,C625,
3022,533711,769930,C19730,C706,
3023,533712,769930,C631,C706,
3024,533713,769932,C16397,C1065,
3025,533714,769933,C3405,C706,
3026,533715,769934,C21202,C1685,
3027,533716,769935,C16397,C529,
3028,533717,769935,C21202,C1685,
3029,533718,769936,C11142,C1685,
3030,533719,769936,C16397,C457,
3031,533720,769939,C14122,C528,
3032,533721,769939,C16397,C586,
3033,533722,769939,C5785,C359,
3034,533723,769940,C14557,C706,
3035,533724,769941,C16397,C625,
3036,533725,769946,C20681,C2174,
3037,533726,769947,C20681,C2174,
3038,533727,769949,C14856,C1707,
3039,533728,769949,C3204,C706,
3040,533729,769953,C13457,C1685,
3041,533730,769955,C11161,C5030,
3042,533731,769956,C768,C1065,
3043,533732,769957,C768,C1065,
3044,533733,769958,C21739,C706,
3045,533734,769958,C2749,C467,
3046,533735,769958,C6897,C706,
3047,533736,769959,C20754,C5030,
3048,533737,769960,C16397,C467,
3049,533738,769960,C19517,C1685,
3050,533739,769960,C19517,C1707,
3051,533740,769960,C3444,C5030,
3052,533741,769961,C16397,C529,
3053,533742,769963,C16397,C457,
3054,533743,769964,C16397,C1065,
3055,533744,769964,C2852,C706,
3056,533745,769965,C16397,C625,
3057,533746,769967,C16397,C2109,
3058,533747,769969,C16397,C528,
3059,533748,769970,C16397,C467,
3060,533749,769970,C17835,C2109,
3061,533750,769974,C354,C1685,
3062,533751,769975,C21739,C5030,
3063,533752,769976,C2438,C5030,
3064,533753,769976,C6857,C706,
3065,533754,769978,C2492,C457,
3066,533755,769981,C3380,C22841,
3067,533756,769981,C768,C586,
3068,533757,769982,C17286,C1685,
3069,533758,769983,C15678,C706,
3070,533759,769984,C14247,C706,
3071,533760,769986,C2989,C1707,
3072,533761,769987,C3380,C22841,
3073,533762,769988,C4616,C2685,
3074,533763,769989,C16397,C467,
3075,533764,769989,C2201,C625,
3076,533765,769989,C4616,C529,
3077,533766,769990,C16397,C612,
3078,533767,769991,C16490,C706,
3079,533768,769992,C14917,C359,
3080,533769,769992,C16397,C457,
3081,533770,769993,C16397,C1065,
3082,533771,769994,C4616,C2436,
3083,533772,769995,C16397,C528,
3084,533773,769996,C16397,C457,
3085,533774,769997,C14984,C706,
3086,533775,769998,C16397,C529,
3087,533776,769999,C3440,C1707,
3088,533777,770004,C1243,C706,
3089,533778,770006,C15722,C359,
3090,533779,770007,C22976,C1685,
3091,533780,770007,C2827,C743,
3092,533781,770009,C12393,C1685,
3093,533782,770009,C3380,C5588,
3094,533783,770011,C768,C612,
3095,533784,770018,C16397,C586,
3096,533785,770018,C4291,C1707,
3097,533786,770019,C15207,C5030,
3098,533787,770020,C16397,C2109,
3099,533788,770021,C16397,C1065,
3100,533789,770022,C16397,C457,
3101,533790,770024,C25129,C1707,
3102,533791,770025,C16397,C467,
3103,533792,770025,C1928,C706,
3104,533793,770025,C3299,C2109,
3105,533794,770025,C3380,C22841,
3106,533795,770026,C16397,C1065,
3107,533796,770027,C22052,C5588,
3108,533797,770028,C7489,C706,
3109,533798,770029,C21527,C1685,
3110,533799,770033,C2827,C706,
3111,533800,770033,C5186,C706,
3112,533801,770035,C14866,C706,
3113,533802,770038,C1357,C1685,
3114,533803,770038,C2492,C457,
3115,533804,770038,C436,C5030,
3116,533805,770040,C461,C1065,
3117,533806,770040,C461,C467,
3118,533807,770042,C461,C457,
3119,533808,770043,C461,C528,
3120,533809,770047,C16397,C1065,
3121,533810,770049,C16397,C457,
3122,533811,770049,C3380,C22841,
3123,533812,770050,C13457,C706,
3124,533813,770050,C16397,C1065,
3125,533814,770051,C16397,C467,
3126,533815,770052,C13898,C5030,
3127,533816,770052,C15855,C1685,
3128,533817,770052,C16397,C528,
3129,533818,770052,C17476,C359,
3130,533819,770055,C16397,C467,
3131,533820,770056,C16397,C528,
3132,533821,770057,C3143,C1685,
3133,533822,770058,C15114,C706,
3134,533823,770062,C18179,C5030,
3135,533824,770063,C5778,C612,
3136,533825,770069,C16397,C2109,
3137,533826,770069,C894,C1685,
3138,533827,770072,C421,C457,
3139,533828,770075,C22269,C457,
3140,533829,770077,C16397,C457,
3141,533830,770077,C3026,C921,
3142,533831,770078,C16397,C612,
3143,533832,770079,C16397,C1065,
3144,533833,770079,C4513,C706,
3145,533834,770081,C16397,C586,
3146,533835,770081,C17400,C585,
3147,533836,770082,C15214,C1707,
3148,533837,770082,C16397,C2109,
3149,533838,770083,C22798,C5588,
3150,533839,770083,C5461,C1685,
3151,533840,770084,C16397,C467,
3152,533841,770084,C18131,C359,
3153,533842,770085,C16397,C1065,
3154,533843,770086,C16397,C2109,
3155,533844,770087,C17023,C706,
3156,533845,770088,C3468,C529,
3157,533846,770096,C2769,C5030,
3158,533847,770098,C2492,C457,
3159,533848,770100,C21235,C1707,
3160,533849,770101,C3044,C529,
3161,533850,770101,C461,C586,
3162,533851,770102,C421,C457,
3163,533852,770102,C461,C612,
3164,533853,770103,C3380,C22841,
3165,533854,770104,C1357,C1685,
3166,533855,770104,C461,C457,
3167,533856,770104,C461,C529,
3168,533857,770104,C461,C612,
3169,533858,770106,C16397,C625,
3170,533859,770107,C16397,C529,
3171,533860,770108,C2626,C706,
3172,533861,770109,C16397,C612,
3173,533862,770110,C16397,C528,
3174,533863,770111,C2827,C5030,
3175,533864,770111,C3380,C22841,
3176,533865,770112,C13457,C1685,
3177,533866,770112,C16397,C2109,
3178,533867,770113,C16397,C2109,
3179,533868,770113,C2668,C1685,
3180,533869,770114,C2668,C1685,
3181,533870,770115,C16397,C625,
3182,533871,770115,C9219,C5030,
3183,533872,770116,C16397,C612,
3184,533873,770116,C4291,C1944,
3185,533874,770116,C549,C231,
3186,533875,770119,C16397,C1707,
3187,533876,770120,C16397,C1707,
3188,533877,770120,C17286,C1685,
3189,533878,770120,C409,C5030,
3190,533879,770121,C1796,C706,
3191,533880,770122,C13431,C1685,
3192,533881,770126,C2492,C457,
3193,533882,770126,C5953,C706,
3194,533883,770126,C9627,C5030,
3195,533884,770133,C3163,C5030,
3196,533885,770136,C16397,C612,
3197,533886,770138,C16397,C2109,
3198,533887,770138,C16397,C612,
3199,533888,770139,C16397,C2109,
3200,533889,770140,C461,C1707,
3201,533890,770141,C16397,C457,
3202,533891,770141,C18002,C706,
3203,533892,770141,C461,C1707,
3204,533893,770142,C16397,C1065,
3205,533894,770143,C14809,C5030,
3206,533895,770144,C16397,C625,
3207,533896,770145,C22204,C706,
3208,533897,770146,C16397,C457,
3209,533898,770152,C14014,C1685,
3210,533899,770154,C4165,C5030,
3211,533900,770155,C1453,C1685,
3212,533901,770158,C2492,C457,
3213,533902,770162,C20097,C359,
3214,533903,770164,C15640,C5030,
3215,533904,770164,C3380,C22841,
3216,533905,770164,C6758,C5030,
3217,533906,770165,C16397,C1065,
3218,533907,770166,C16397,C2109,
3219,533908,770167,C16397,C529,
3220,533909,770168,C16397,C528,
3221,533910,770168,C21601,C706,
3222,533911,770169,C16397,C467,
3223,533912,770171,C16397,C528,
3224,533913,770171,C4653,C706,
3225,533914,770172,C16397,C457,
3226,533915,770173,C16397,C467,
3227,533916,770173,C3380,C22841,
3228,533917,770174,C902,C1685,
3229,533918,770175,C16397,C528,
3230,533919,770176,C16397,C625,
3231,533920,770176,C22029,C1685,
3232,533921,770177,C5785,C529,
3233,533922,770178,C4233,C528,
3234,533923,770178,C5785,C529,
3235,533924,770179,C16397,C2109,
3236,533925,770179,C16397,C586,
3237,533926,770179,C409,C706,
3238,533927,770181,C22269,C586,
3239,533928,770185,C154,C359,
3240,533929,770187,C3380,C2013,
3241,533930,770189,C2436,C706,
3242,533931,770191,C17945,C359,
3243,533932,770193,C3380,C2013,
3244,533933,770193,C5111,C1685,
3245,533934,770194,C16397,C528,
3246,533935,770195,C16397,C528,
3247,533936,770196,C16397,C457,
3248,533937,770197,C16397,C586,
3249,533938,770198,C3990,C1707,
3250,533939,770199,C16397,C457,
3251,533940,770201,C16397,C1065,
3252,533941,770201,C5910,C1685,
3253,533942,770202,C1453,C1685,
3254,533943,770202,C16397,C625,
3255,533944,770202,C5279,C1707,
3256,533945,770202,C5910,C1707,
3257,533946,770203,C5785,C529,
3258,533947,770204,C5785,C529,
